layer,head,H_max,tau,eff_bw,r2,H_final,norm_final,utilization
15,0,3.0505715134737006,12.775580375298889,8.285400943902296,0.7077236687613535,2.2758482,0.3251211643218994,0.3251211643218994
15,1,1.720169834124356,27.546369423166915,3.294751904582531,0.7708307298820216,1.8985595,0.27122277872903006,0.27122277872903006
15,2,3.170375376607548,14.169759975503444,9.002810025072558,0.8483916975076907,3.2503207,0.4643315247126988,0.4643315247126988
15,3,2.1123567425082177,6.207421412002172,4.323970686100889,0.6787265744037551,2.3211877,0.3315982478005545,0.3315982478005545
15,4,0.9399923289976805,0.5000000000000001,1.9185180376066315,-6.682190715934233e-05,0.44895405,0.06413629225322179,0.06413629225322179
15,5,0.7866815916536235,50.61389772258604,1.7251019104381387,0.7095986627716759,0.75073355,0.10724765062332153,0.10724765062332153
15,6,1.0938406612482,3.065957558264099,2.1344149271639665,0.09129640234473646,0.76475316,0.1092504518372672,0.1092504518372672
15,7,12.114419617714784,152.00130195990232,4434.081639394784,0.8419375166757764,6.925559,0.9893655776977539,0.9893655776977539
15,8,0.6962109391397181,5.436881961168585,1.6202438288262342,0.30121005668830025,0.679082,0.09701171091624669,0.09701171091624669
15,9,0.8910856124042869,0.5000000000000001,1.8545711435601717,-0.0005230915699454552,0.9820188,0.14028840405600412,0.14028840405600412
15,10,2.696106902222054,12.80549047350794,6.480507970256058,0.6904546242000755,1.6691674,0.23845248562949045,0.23845248562949045
15,11,3.472031843649692,9.144973014255937,11.096492675862857,0.7956614292236276,4.1764956,0.5966422217232841,0.5966422217232841
15,12,2.7067544161371693,6.140580538213477,6.528512953521134,0.5836555938063569,3.3107727,0.4729675224849156,0.4729675224849156
15,13,2.561545612822818,11.353748954346925,5.903398012244064,0.8049860759378393,2.4876153,0.3553736209869385,0.3553736209869385
15,14,1.432686350538031,29.536738555841627,2.699489023385466,0.7891489675994472,1.5837862,0.22625517845153809,0.22625517845153809
15,15,2.932094165284665,12.64864478159432,7.6321745432207315,0.8085135053142642,2.4791942,0.35417059489658903,0.35417059489658903
16,0,2.630576399731205,8.618478484145598,6.1927336619227304,0.5598557518689489,2.3460622,0.33515174048287527,0.33515174048287527
16,1,2.9415969531307,24.1147332906258,7.682612314236774,0.8807872226712774,2.7190495,0.3884356362479074,0.3884356362479074
16,2,1.2325743606179593,1.5851738326582032,2.349859273845112,0.008533370904225346,1.8647416,0.26639165197099957,0.26639165197099957
16,3,0.8960576068409863,6.18257566276124,1.8609736226353508,0.28915282006065013,1.2137697,0.17339566775730678,0.17339566775730678
16,4,0.8766436143943616,22.902594150966397,1.836098701377105,0.7913141703409969,0.93445444,0.13349349158150808,0.13349349158150808
16,5,1.4395220814955823,9.65357386409083,2.712310004915138,0.6313500967127696,1.661443,0.23734899929591588,0.23734899929591588
16,6,2.6998795568805907,24.789497239163953,6.497476707606925,0.903091304125843,2.547328,0.3639039993286133,0.3639039993286133
16,7,2.884790609160673,22.9506867015238,7.385986415793236,0.700857900229825,2.361482,0.33735455785478863,0.33735455785478863
16,8,1.473656874818525,10.018509663458847,2.7772496623240417,0.3037057773677059,1.4006233,0.20008904593331472,0.20008904593331472
16,9,2.121233850305324,15.763554634400984,4.3506587161981765,0.5344251817559935,1.9537818,0.2791116918836321,0.2791116918836321
16,10,4.610542152448455,85.31368709909445,24.429325950243445,0.9372442560163681,3.4212093,0.4887441907610212,0.4887441907610212
16,11,1.7476450804618262,48.50594654618068,3.358099739071934,0.9605691035609597,1.5848078,0.22640110765184676,0.22640110765184676
16,12,2.2399254003382136,17.22796881029808,4.72372638238359,0.9418769177455837,2.0298696,0.2899813652038574,0.2899813652038574
16,13,2.017501855398835,21.77534253364432,4.048820980638089,0.7876894091965682,2.314128,0.33058970315115793,0.33058970315115793
16,14,3.3427824073376806,29.059023287983436,10.145600881732522,0.9080914254203193,3.1425796,0.4489399365016392,0.4489399365016392
16,15,2.8739411442725777,7.608898847078995,7.3306500924360485,0.8913064084702037,3.1828022,0.454686028616769,0.454686028616769
17,0,1.9395951527853457,12.601101359069405,3.835979878543809,0.40471241221628085,0.51451015,0.07350145067487444,0.07350145067487444
17,1,3.5634576565931,270.39894430436914,11.822454272743487,0.861424265964125,1.3977625,0.19968036242893764,0.19968036242893764
17,2,2.791563116046953,8.551997200835142,6.923795509112952,0.711535839580604,2.662148,0.3803068569728306,0.3803068569728306
